subject_ID,age_in_years,gender,gender_coded,age_group,age_group_coded,info_choice,condition,catch_trials,fishing_choiceL,fishing_choiceR,RT_catch,RT_info_choice,RT_fishingL,RT_fishingR,items_countL,items_countR,agency_probL,agency_probR,EV_L,EV_R,EV_flashL,EV_flashR,SD_L,SD_R,uncertainty_level_L,uncertainty_level_R,delta_EV,delta_SD,delta_uncertainty_level,delta_agency,items_count_flashL,items_count_flashR,EV_at_fishingL,EV_at_fishingR,wob,avg_wob_RT,percent_comprehension,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,catch_trials_score,trial_number,prop_correct_fishing,fishing_rewardL,fishing_rewardR,fishing_rewardL_rational_fishing,fishing_rewardR_rational_fishing,avg_fishing_reward,avg_fishing_reward_rational_fishing,reward_EV_info,reward_EV_no_info,reward_uncertainty_info,reward_uncertainty_no_info,reward_agency_info,reward_agency_no_info
6730134,37,Male,1,Adults,4,1,trial_29,,1,,,7742.2,7144.1,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",50,0,-5,8.333333333,-6.666666667,-3.333333333,9.574271078,8.975274679,2,3,13.33333333,-0.598996399,1,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-5,-3.333333333,1,3249.25,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,29,0.973684211,0,0,0,0,3.166666667,1.166666667,-3.333333333,-5,3,0,0,0
6730134,37,Male,1,Adults,4,0,trial_30,,1,1,,21612.4,877.4,1500.3,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",100,50,-10,-6.666666667,-3.333333333,-13.33333333,8.164965809,9.428090416,2,1,3.333333333,1.263124607,-1,-50,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",-3.333333333,-6.666666667,1,3249.25,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,30,0.973684211,0,0,0,0,3.166666667,1.166666667,-3.333333333,-6.666666667,2,0,0,0
6730180,31,Female,2,Adults,4,0,trial_1,,,,,6844.7,,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}",0,0,0,-6.666666667,3.333333333,-16.66666667,8.164965809,7.453559925,2,3,-6.666666667,-0.711405884,1,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",3.333333333,-6.666666667,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1,1,0,0,10,-20,3.666666667,1.833333333,3.333333333,-6.666666667,2,0,0,0
6730180,31,Female,2,Adults,4,0,trial_2,,,,,5822.5,,,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",0,0,3.333333333,-13.33333333,6.666666667,-16.66666667,7.453559925,7.453559925,2,1,-16.66666667,8.88E-16,-1,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",6.666666667,-13.33333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,2,1,20,0,0,0,3.666666667,1.833333333,6.666666667,-13.33333333,2,0,20,0
6730180,31,Female,2,Adults,4,0,trial_3,,,,,2754,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",50,0,-6.666666667,0,-16.66666667,3.333333333,7.453559925,8.164965809,3,2,6.666666667,0.711405884,-1,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-16.66666667,0,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,3,1,0,-10,-10,-10,3.666666667,1.833333333,-16.66666667,0,3,0,0,-10
6730180,31,Female,2,Adults,4,1,trial_4,,,,,43050.4,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,0,-6.666666667,-5,-10,-3.333333333,9.428090416,9.574271078,1,2,1.666666667,0.146180662,1,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-6.666666667,-3.333333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,4,1,0,0,-10,-10,3.666666667,1.833333333,-3.333333333,-6.666666667,2,0,0,0
6730180,31,Female,2,Adults,4,0,trial_5,,0,,,3867.8,3180.7,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",100,0,-5,6.666666667,3.333333333,6.666666667,9.574271078,9.428090416,2,1,11.66666667,-0.146180662,-1,-100,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",3.333333333,6.666666667,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,5,1,-20,0,10,-10,3.666666667,1.833333333,3.333333333,6.666666667,2,0,-20,0
6730180,31,Female,2,Adults,4,0,trial_6,,,0,,2249.8,,25472.5,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",50,100,-6.666666667,13.33333333,-10,13.33333333,7.453559925,4.714045208,3,0,20,-2.739514717,-3,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-10,13.33333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,6,1,0,10,-10,20,3.666666667,1.833333333,-10,13.33333333,3,0,0,10
6730180,31,Female,2,Adults,4,1,trial_7,,,1,,1766.2,,891.5,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",0,100,-3.333333333,-6.666666667,-13.33333333,-13.33333333,9.428090416,9.428090416,3,1,-3.333333333,-1.78E-15,-2,100,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",-3.333333333,-13.33333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,7,1,0,0,-10,0,3.666666667,1.833333333,-13.33333333,-3.333333333,1,0,0,0
6730180,31,Female,2,Adults,4,0,trial_8,,1,1,,1287.4,2459.9,1258,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",50,100,-13.33333333,-15,-16.66666667,-16.66666667,7.453559925,5,1,0,-1.666666667,-2.453559925,-1,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",-16.66666667,-15,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,8,1,0,0,0,0,3.666666667,1.833333333,-16.66666667,-15,1,0,0,0
6730180,31,Female,2,Adults,4,1,trial_9,,,0,,755.4,,894.1,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,100,5,15,3.333333333,10,9.574271078,7.637626158,2,1,10,-1.936644919,-1,100,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":2,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",5,10,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,9,1,0,20,-10,20,3.666666667,1.833333333,10,5,1,0,20,0
6730180,31,Female,2,Adults,4,1,trial_10,,,0,,546.2,,628.3,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",0,100,1.666666667,11.66666667,3.333333333,16.66666667,8.975274679,8.975274679,1,2,10,0,1,100,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",1.666666667,16.66666667,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,10,1,0,20,10,20,3.666666667,1.833333333,16.66666667,1.666666667,2,0,20,0
6730180,31,Female,2,Adults,4,,catch_1,0,,,3316.8,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",,,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,,1,,,,,,,,,,,,
6730180,31,Female,2,Adults,4,0,trial_11,,1,,,760.4,683.7,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":4,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":0}",100,0,-15,-8.333333333,-13.33333333,-13.33333333,7.637626158,8.975274679,1,0,6.666666667,1.33764852,-1,-100,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",-13.33333333,-8.333333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,11,1,0,-10,0,-10,3.666666667,1.833333333,-13.33333333,-8.333333333,1,0,0,-10
6730180,31,Female,2,Adults,4,0,trial_12,,,,,496,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,0,-5,13.33333333,0,10,9.574271078,7.453559925,2,1,18.33333333,-2.120711153,-1,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":2,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0,13.33333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,12,1,20,20,0,0,3.666666667,1.833333333,0,13.33333333,2,0,20,20
6730180,31,Female,2,Adults,4,0,trial_13,,1,1,,3264.8,503.9,718.5,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",100,100,-11.66666667,-13.33333333,-16.66666667,-20,8.975274679,7.453559925,2,1,-1.666666667,-1.521714754,-1,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":0,""CanBig"":3,""Seaweed"":0}",-16.66666667,-13.33333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,13,1,0,0,0,0,3.666666667,1.833333333,-16.66666667,-13.33333333,2,0,0,0
6730180,31,Female,2,Adults,4,0,trial_14,,,,,452,,,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,0,3.333333333,15,-3.333333333,20,9.428090416,7.637626158,3,1,11.66666667,-1.790464258,-2,0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-3.333333333,15,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,14,1,0,0,0,20,3.666666667,1.833333333,-3.333333333,15,3,0,0,0
6730180,31,Female,2,Adults,4,1,trial_15,,0,1,,6718.6,2834.8,944.4,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}",50,100,10,-8.333333333,3.333333333,-10,8.164965809,6.871842709,2,2,-18.33333333,-1.2931231,0,50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}",10,-10,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,15,1,10,0,10,0,3.666666667,1.833333333,-10,10,2,0,0,10
6730180,31,Female,2,Adults,4,0,trial_16,,0,,,820.4,13345.5,,"{""FishSmall"":3,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,0,15,8.333333333,16.66666667,16.66666667,5,6.871842709,0,2,-6.666666667,1.871842709,2,-100,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",16.66666667,8.333333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,16,1,20,10,20,0,3.666666667,1.833333333,16.66666667,8.333333333,0,0,20,10
6730180,31,Female,2,Adults,4,1,trial_17,,,1,,2539.9,,824.6,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50,100,-8.333333333,-3.333333333,-3.333333333,-13.33333333,6.871842709,9.428090416,2,3,5,2.556247706,1,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",-8.333333333,-13.33333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,17,1,0,0,0,0,3.666666667,1.833333333,-13.33333333,-8.333333333,3,0,0,0
6730180,31,Female,2,Adults,4,0,trial_18,,1,,,2736.2,12906.7,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50,0,5,-3.333333333,-6.666666667,3.333333333,9.574271078,9.428090416,2,3,-8.333333333,-0.146180662,1,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-6.666666667,-3.333333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,18,1,0,10,0,0,3.666666667,1.833333333,-6.666666667,-3.333333333,2,0,0,10
6730180,31,Female,2,Adults,4,1,trial_19,,,,,4256.6,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,0,6.666666667,3.333333333,10,3.333333333,9.428090416,7.453559925,1,2,-3.333333333,-1.974530491,1,0,"{""FishSmall"":0,""FishBig"":2,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",6.666666667,3.333333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,19,1,0,0,20,-10,3.666666667,1.833333333,3.333333333,6.666666667,2,0,0,0
6730180,31,Female,2,Adults,4,0,trial_20,,1,0,,1806.7,2178.8,1970.3,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",50,50,-3.333333333,13.33333333,-13.33333333,13.33333333,9.428090416,7.453559925,3,1,16.66666667,-1.974530491,-2,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-13.33333333,13.33333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,20,1,0,10,0,20,3.666666667,1.833333333,-13.33333333,13.33333333,3,0,0,10
6730180,31,Female,2,Adults,4,,catch_2,1,,,1589.6,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",,,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,,1,,,,,,,,,,,,
6730180,31,Female,2,Adults,4,0,trial_21,,1,,,2217.9,1730.2,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":5,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,0,-18.33333333,-6.666666667,-20,-6.666666667,3.726779962,9.428090416,0,1,11.66666667,5.701310453,1,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":0,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-20,-6.666666667,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,21,1,0,0,0,0,3.666666667,1.833333333,-20,-6.666666667,0,0,0,0
6730180,31,Female,2,Adults,4,1,trial_22,,,1,,942.9,,1414.1,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,50,3.333333333,5,-3.333333333,-3.333333333,9.428090416,9.574271078,3,2,1.666666667,0.146180662,-1,50,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",3.333333333,-3.333333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,22,1,20,0,20,0,3.666666667,1.833333333,-3.333333333,3.333333333,2,0,0,20
6730180,31,Female,2,Adults,4,1,trial_23,,1,1,,5726.3,689.7,664.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":4,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",100,100,-15,-6.666666667,-16.66666667,-3.333333333,7.637626158,9.428090416,1,1,8.333333333,1.790464258,0,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-15,-3.333333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,23,1,0,0,0,0,3.666666667,1.833333333,-3.333333333,-15,1,0,0,0
6730180,31,Female,2,Adults,4,1,trial_24,,,,,1065.8,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":4,""Seaweed"":1}",50,50,-13.33333333,-15,-13.33333333,-16.66666667,4.714045208,7.637626158,0,1,-1.666666667,2.92358095,1,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",-13.33333333,-16.66666667,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,24,1,0,-10,-10,-20,3.666666667,1.833333333,-16.66666667,-13.33333333,1,0,-10,0
6730180,31,Female,2,Adults,4,1,trial_25,,,1,,1972.4,,5552.9,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",0,100,8.333333333,-13.33333333,3.333333333,-13.33333333,6.871842709,4.714045208,2,0,-21.66666667,-2.157797501,-2,100,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",8.333333333,-13.33333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,25,1,0,0,10,0,3.666666667,1.833333333,-13.33333333,8.333333333,0,0,0,0
6730180,31,Female,2,Adults,4,1,trial_26,,,0,,4908.6,,15418.8,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,100,-5,13.33333333,3.333333333,13.33333333,9.574271078,4.714045208,2,0,18.33333333,-4.86022587,-2,100,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-5,13.33333333,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,26,1,20,20,20,10,3.666666667,1.833333333,13.33333333,-5,0,0,20,20
6730180,31,Female,2,Adults,4,0,trial_27,,1,0,,2614.2,1158.9,1795.4,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":3,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",100,100,-6.666666667,15,-3.333333333,16.66666667,7.453559925,5,3,0,21.66666667,-2.453559925,-3,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-3.333333333,15,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,27,1,0,20,0,20,3.666666667,1.833333333,-3.333333333,15,3,0,0,20
6730180,31,Female,2,Adults,4,1,trial_28,,,,,600,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":5,""CanBig"":1,""Seaweed"":0}",0,50,-10,-11.66666667,-6.666666667,-10,8.164965809,3.726779962,2,0,-1.666666667,-4.438185847,-2,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}",-10,-10,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,28,1,0,0,0,-10,3.666666667,1.833333333,-10,-10,0,0,0,0
6730180,31,Female,2,Adults,4,1,trial_29,,1,0,,4475,555.5,1549.4,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",100,100,-11.66666667,5,-16.66666667,0,8.975274679,9.574271078,2,2,16.66666667,0.598996399,0,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",-11.66666667,0,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,29,1,0,10,0,0,3.666666667,1.833333333,0,-11.66666667,2,0,10,0
6730180,31,Female,2,Adults,4,0,trial_30,,1,0,,772.9,1525.4,1364.2,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",50,50,-5,6.666666667,-3.333333333,10,9.574271078,9.428090416,2,1,11.66666667,-0.146180662,-1,0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-3.333333333,6.666666667,0.9,633.86,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,30,1,0,10,0,10,3.666666667,1.833333333,-3.333333333,6.666666667,2,0,0,10
