subject_ID,age_in_years,gender,gender_coded,info_choice,condition,catch_trials,fishing_choiceL,fishing_choiceR,RT_catch,RT_info_choice,RT_fishingR,RT_fishingL,items_countL,items_countR,agency_probL,agency_probR,EV_L,EV_R,SD_L,SD_R,uncertainty_level_L,uncertainty_level_R,delta_EV,delta_SD,delta_uncertainty_level,delta_agency,wob,avg_wob_RT,percent_comprehension,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,catch_trials_score,prop_correct_fishing
3714613,44,Male,1,1,trial_1,,0,1,,9796.51,6810.375,9963.63,"{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}",50,100,15,-11.66666667,7.637626158,8.975274679,1,2,-26.66666667,1.33764852,1,50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_2,,,0,,1524.645,6425.985,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0,50,-8.333333333,3.333333333,8.975274679,9.428090416,0,3,11.66666667,0.452815737,3,50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,0,trial_3,,0,,,7356.525,,6534.73,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,0,3.333333333,10,9.428090416,8.164965809,3,2,6.666666667,-1.263124607,-1,-100,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,0,trial_4,,1,1,,5938.63,18793.67,2972.395,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",100,50,0,3.333333333,8.164965809,9.428090416,2,3,3.333333333,1.263124607,1,-50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_5,,,,,1020.86,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",0,50,5,6.666666667,9.574271078,9.428090416,2,1,1.666666667,-0.146180662,-1,50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_6,,0,1,,5010.615,2250.82,4393.65,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}",100,100,5,-1.666666667,9.574271078,6.871842709,2,3,-6.666666667,-2.702428368,1,0,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_7,,1,,,4556.305,,2326.83,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",100,0,-10,1.666666667,5.773502692,6.871842709,1,3,11.66666667,1.098340017,2,-100,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,0,trial_8,,,,,1114.13,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",50,50,-5,8.333333333,9.574271078,8.975274679,2,0,13.33333333,-0.598996399,-2,0,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_9,,0,1,,956.155,1074.82,3304.525,"{""FishSmall"":5,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",100,100,8.333333333,-8.333333333,3.726779962,8.975274679,1,3,-16.66666667,5.248494716,2,0,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_10,,1,1,,852.435,2131.105,3792.26,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":5,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",50,100,-8.333333333,5,3.726779962,5,1,3,13.33333333,1.273220038,2,50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,,,,,catch_1,0,,,4113.23,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1
3714613,44,Male,1,0,trial_11,,0,,,4473.135,,5185.845,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",50,0,1.666666667,0,6.871842709,8.164965809,3,2,-1.666666667,1.2931231,-1,-50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_12,,,,,1475.77,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":0}",0,50,-5,-8.333333333,9.574271078,8.975274679,2,0,-3.333333333,-0.598996399,-2,50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_13,,,0,,1136.92,1603.68,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0,100,-3.333333333,3.333333333,9.428090416,9.428090416,3,3,6.666666667,0,0,100,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,0,trial_14,,0,,,1017.04,,1234.86,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",100,0,5,5,7.637626158,9.574271078,1,2,0,1.936644919,1,-100,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_15,,,,,811.415,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}",0,50,-5,-11.66666667,9.574271078,8.975274679,2,2,-6.666666667,-0.598996399,0,50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_16,,0,1,,7006.1,1839.87,8012.86,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,100,8.333333333,-6.666666667,6.871842709,9.428090416,2,1,-15,2.556247706,-1,50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_17,,,,,1200.705,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",0,50,-10,10,8.164965809,8.164965809,2,2,20,0,0,50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_18,,,0,,1056.03,2651.275,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0,50,-11.66666667,1.666666667,8.975274679,6.871842709,2,3,13.33333333,-2.103431969,1,50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_19,,,,,1110.99,,,"{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,0,11.66666667,11.66666667,6.871842709,6.871842709,1,1,0,0,0,0,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_20,,,1,,943.36,1215.825,,"{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,100,13.33333333,-5,7.453559925,9.574271078,1,2,-18.33333333,2.120711153,1,100,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,,,,,catch_2,1,,,2542.925,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1
3714613,44,Male,1,0,trial_21,,0,1,,3361.08,4671.64,2232.31,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",100,50,-3.333333333,-5,9.428090416,9.574271078,3,2,-1.666666667,0.146180662,-1,-50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_22,,,1,,1369.39,1351.92,,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",0,100,3.333333333,-6.666666667,9.428090416,9.428090416,3,1,-10,-1.78E-15,-2,100,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,0,trial_23,,1,0,,5018.995,4778.335,9561.21,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",50,100,0,11.66666667,11.54700538,8.975274679,4,2,11.66666667,-2.571730705,-2,50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,0,trial_24,,0,,,1039.585,,1012.465,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",100,50,8.333333333,10,6.871842709,5.773502692,2,1,1.666666667,-1.098340017,-1,-50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_25,,,,,2227.835,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",50,50,-13.33333333,0,7.453559925,8.164965809,1,2,13.33333333,0.711405884,1,0,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,0,trial_26,,1,,,812.185,,1415.85,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",100,0,-6.666666667,3.333333333,9.428090416,7.453559925,1,2,10,-1.974530491,1,-100,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,0,trial_27,,0,1,,838.545,1734.655,11175.02,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",100,100,-5,-13.33333333,9.574271078,7.453559925,2,1,-8.333333333,-2.120711153,-1,0,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,1,trial_28,,,0,,1004.255,1091.325,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,100,0,-3.333333333,8.164965809,9.428090416,2,3,-3.333333333,1.263124607,1,100,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,0,trial_29,,1,1,,2081.135,14981.97,1066.75,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",100,50,3.333333333,1.666666667,9.428090416,6.871842709,3,3,-1.666666667,-2.556247706,0,-50,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714613,44,Male,1,0,trial_30,,1,,,3347.655,,813.86,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",100,0,3.333333333,5,9.428090416,9.574271078,0,2,1.666666667,0.146180662,2,-100,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,0,trial_1,,1,,,5957.44,,4396.36,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}",100,0,-8.333333333,-1.666666667,6.871842709,6.871842709,2,3,6.666666667,0,1,-100,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,0,trial_2,,1,,,5669.43,,8224.575,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",100,0,-3.333333333,3.333333333,9.428090416,9.428090416,3,3,6.666666667,0,0,-100,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,0,trial_3,,0,1,,9751.54,7606.755,6594.525,"{""FishSmall"":3,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":5,""CanBig"":1,""Seaweed"":0}",100,100,15,-11.66666667,5,3.726779962,0,0,-26.66666667,-1.273220038,0,0,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_4,,0,1,,5882.85,7062.92,6786.665,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,100,10,-6.666666667,5.773502692,9.428090416,1,1,-16.66666667,3.654587724,0,50,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,0,trial_5,,1,,,6209.335,,6746.265,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",100,0,-6.666666667,-8.333333333,7.453559925,8.975274679,3,3,-1.666666667,1.521714754,0,-100,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_6,,,,,4776.39,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,0,-6.666666667,5,9.428090416,9.574271078,1,2,11.66666667,0.146180662,1,0,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_7,,,0,,4371.695,6506.195,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":5,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",50,100,-13.33333333,18.33333333,4.714045208,3.726779962,0,0,31.66666667,-0.987265245,0,50,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_8,,,,,5325.7,,,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}",0,50,8.333333333,-6.666666667,8.975274679,7.453559925,0,3,-15,-1.521714754,3,50,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_9,,1,,,7017.99,,6710.575,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",100,50,-6.666666667,-3.333333333,9.428090416,7.453559925,1,2,3.333333333,-1.974530491,1,-50,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,0,trial_10,,,1,,4069.465,14140.99,,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",50,100,8.333333333,1.666666667,8.975274679,6.871842709,0,3,-6.666666667,-2.103431969,3,50,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,,,,,catch_1,0,,,6805.36,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1
3714615,43,Male,1,1,trial_11,,,,,5702.75,,,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,50,1.666666667,3.333333333,8.975274679,7.453559925,1,2,1.666666667,-1.521714754,1,0,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_12,,,0,,6959.105,6944.23,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",50,100,-11.66666667,-5,6.871842709,9.574271078,1,2,6.666666667,2.702428368,1,50,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,0,trial_13,,,,,5457.475,,,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":0,""CanBig"":4,""Seaweed"":2}",0,0,1.666666667,-13.33333333,8.975274679,9.428090416,1,2,-15,0.452815737,1,0,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_14,,,,,12434.84,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,0,6.666666667,15,9.428090416,7.637626158,1,1,8.333333333,-1.790464258,0,0,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_15,,1,1,,12259.24,7860.975,9475.17,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50,50,-3.333333333,-3.333333333,7.453559925,9.428090416,2,3,0,1.974530491,1,0,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,0,trial_16,,0,,,5096.84,,6560.56,"{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",100,0,15,11.66666667,7.637626158,6.871842709,1,1,-3.333333333,-0.765783449,0,-100,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_17,,,,,6736.935,,,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,8.333333333,15,8.975274679,5,0,0,6.666666667,-3.975274679,0,0,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,0,trial_18,,0,,,6081.9,,6847.24,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":1}",100,0,6.666666667,-10,9.428090416,5.773502692,1,1,-16.66666667,-3.654587724,0,-100,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,0,trial_19,,,,,5036.69,,,"{""FishSmall"":5,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":2}",0,50,8.333333333,-6.666666667,3.726779962,4.714045208,1,2,-15,0.987265245,1,50,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,0,trial_20,,1,,,5845.335,,6601.795,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":3}",50,0,-3.333333333,-5,7.453559925,5,2,3,-1.666666667,-2.453559925,1,-50,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,,,,,catch_2,1,,,6216.585,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1
3714615,43,Male,1,0,trial_21,,0,,,5374.075,,6872.825,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",100,0,3.333333333,8.333333333,9.428090416,8.975274679,3,3,5,-0.452815737,0,-100,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_22,,1,0,,6623.465,6422.045,6786.715,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}",50,100,-6.666666667,1.666666667,9.428090416,8.975274679,1,1,8.333333333,-0.452815737,0,50,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_23,,1,,,4072.85,,6905.715,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":5,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}",100,0,-18.33333333,-6.666666667,3.726779962,7.453559925,0,3,11.66666667,3.726779962,3,-100,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_24,,,,,5177.555,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,50,-1.666666667,-3.333333333,6.871842709,9.428090416,3,3,-1.666666667,2.556247706,0,50,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_25,,,0,,4556.575,7170.08,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",50,100,-11.66666667,0,8.975274679,8.164965809,2,2,11.66666667,-0.810308869,0,50,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_26,,,0,,5983.835,6496.39,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,100,-5,6.666666667,7.637626158,7.453559925,1,3,11.66666667,-0.184066233,2,100,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_27,,1,1,,4656.33,6595.405,6774.075,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",50,100,-6.666666667,5,7.453559925,5,3,3,11.66666667,-2.453559925,0,50,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,0,trial_28,,,,,3824.515,,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",0,0,0,-6.666666667,8.164965809,9.428090416,2,1,-6.666666667,1.263124607,-1,0,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714615,43,Male,1,1,trial_29,,1,,,6635.295,,6506.035,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,50,-3.333333333,10,9.428090416,8.164965809,3,2,13.33333333,-1.263124607,-1,-50,1,2164.327,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
