subject_ID,age_in_years,age_in_months,gender,gender_coded,age_group,age_group_coded,info_choice,condition,catch_trials,fishing_choiceL,fishing_choiceR,RT_catch,RT_info_choice,RT_fishingL,RT_fishingR,items_countL,items_countR,agency_probL,agency_probR,EV_L,EV_R,EV_flashL,EV_flashR,SD_L,SD_R,uncertainty_level_L,uncertainty_level_R,delta_EV,delta_SD,delta_uncertainty_level,delta_agency,items_count_flashL,items_count_flashR,EV_at_fishingL,EV_at_fishingR,wob,avg_wob_RT,percent_comprehension,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,catch_trials_score,trial_number,prop_correct_fishing,fishing_rewardL,fishing_rewardR
3972946,6,81,Male,1,7-Jun,1,1,trial_5,,,0,,3566.04,,1925.21,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":5,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,50,1.666666667,8.333333333,-3.333333333,10,6.871842709,3.726779962,3,1,6.666666667,-3.145062747,-2,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",1.666666667,10,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,5,0.827586207,-10,10
3972946,6,81,Male,1,7-Jun,1,1,trial_6,,,,,10794.265,,2130.14,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",50,0,-8.333333333,16.66666667,-6.666666667,16.66666667,8.975274679,4.714045208,3,0,25,-4.261229471,-3,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-8.333333333,16.66666667,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,6,0.827586207,10,20
3972946,6,81,Male,1,7-Jun,1,1,trial_7,,,0,,1658.655,2286.745,6519.53,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",0,100,3.333333333,0,-6.666666667,-3.333333333,9.428090416,8.164965809,3,2,-3.333333333,-1.263124607,-1,100,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",3.333333333,-3.333333333,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,7,0.827586207,0,-10
3972946,6,81,Male,1,7-Jun,1,0,trial_8,,,0,,4814.05,,5928.915,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",50,100,-10,8.333333333,-3.333333333,6.666666667,8.164965809,8.975274679,2,0,18.33333333,0.810308869,-2,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-3.333333333,8.333333333,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,8,0.827586207,-10,-10
3972946,6,81,Male,1,7-Jun,1,1,trial_9,,0,,,1648.69,3382.67,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",100,0,-1.666666667,3.333333333,-3.333333333,3.333333333,6.871842709,7.453559925,3,2,5,0.581717216,-1,-100,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-1.666666667,3.333333333,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,9,0.827586207,10,-10
3972946,6,81,Male,1,7-Jun,1,1,trial_10,,,1,,3567.115,,2555.735,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",50,100,-5,0,-10,0,7.637626158,11.54700538,1,4,5,3.909379226,3,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-5,0,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,10,0.827586207,0,0
3972946,6,81,Male,1,7-Jun,1,,catch_1,0,,,5813.59,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",,,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,,0.827586207,,
3972946,6,81,Male,1,7-Jun,1,0,trial_11,,,,,8849.17,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}",0,0,-15,1.666666667,-16.66666667,-3.333333333,5,8.975274679,0,1,16.66666667,3.975274679,1,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-16.66666667,1.666666667,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,11,0.827586207,-20,-10
3972946,6,81,Male,1,7-Jun,1,0,trial_12,,0,1,,2380.625,3362.48,6585.715,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",50,50,10,6.666666667,16.66666667,6.666666667,8.164965809,7.453559925,2,3,-3.333333333,-0.711405884,1,0,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",16.66666667,6.666666667,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,12,0.827586207,10,0
3972946,6,81,Male,1,7-Jun,1,1,trial_13,,,1,,3575.33,3556.06,8172.015,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":5,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",0,100,-8.333333333,-3.333333333,0,-13.33333333,3.726779962,7.453559925,1,2,5,3.726779962,1,100,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",-8.333333333,-13.33333333,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,13,0.827586207,0,0
3972946,6,81,Male,1,7-Jun,1,0,trial_14,,,,,17372.775,,,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,0,8.333333333,6.666666667,3.333333333,3.333333333,8.975274679,7.453559925,3,3,-1.666666667,-1.521714754,0,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",3.333333333,6.666666667,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,14,0.827586207,0,0
3972946,6,81,Male,1,7-Jun,1,1,trial_15,,0,,,2458.845,2237.945,1875.63,"{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",100,0,11.66666667,-3.333333333,16.66666667,-16.66666667,6.871842709,9.428090416,1,3,-15,2.556247706,2,-100,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",11.66666667,-16.66666667,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,15,0.827586207,20,0
3972946,6,81,Male,1,7-Jun,1,0,trial_16,,0,,,4415.21,1271.67,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}",50,0,6.666666667,1.666666667,-3.333333333,3.333333333,7.453559925,8.975274679,3,1,-5,1.521714754,-2,-50,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-3.333333333,1.666666667,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,16,0.827586207,20,10
3972946,6,81,Male,1,7-Jun,1,0,trial_17,,0,1,,11837.525,1791.14,3514.65,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":0}",50,100,6.666666667,-3.333333333,10,3.333333333,9.428090416,9.428090416,1,0,-10,0,-1,50,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",10,-3.333333333,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,17,0.827586207,10,0
3972946,6,81,Male,1,7-Jun,1,1,trial_18,,,0,,3752.095,,1931.755,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",0,50,-1.666666667,13.33333333,6.666666667,20,8.975274679,9.428090416,1,2,15,0.452815737,1,50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-1.666666667,20,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,18,0.827586207,10,20
3972946,6,81,Male,1,7-Jun,1,0,trial_19,,0,0,,2022.34,1199.305,2234.605,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",100,100,6.666666667,6.666666667,3.333333333,13.33333333,9.428090416,7.453559925,1,3,0,-1.974530491,2,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3.333333333,6.666666667,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,19,0.827586207,-10,10
3972946,6,81,Male,1,7-Jun,1,0,trial_20,,,,,2573.695,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0,0,-13.33333333,3.333333333,-13.33333333,-3.333333333,7.453559925,9.428090416,1,3,16.66666667,1.974530491,2,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-13.33333333,3.333333333,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,20,0.827586207,-10,-10
3972946,6,81,Male,1,7-Jun,1,,catch_2,1,,,10196.16,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",,,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,,0.827586207,,
3972946,6,81,Male,1,7-Jun,1,0,trial_21,,,1,,1114.72,3070.16,3992.845,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,50,-5,-5,-13.33333333,-6.666666667,9.574271078,9.574271078,2,2,0,0,0,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-13.33333333,-5,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,21,0.827586207,0,0
3972946,6,81,Male,1,7-Jun,1,1,trial_22,,0,,,6048.715,6226.94,,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",100,0,3.333333333,6.666666667,-3.333333333,3.333333333,9.428090416,9.428090416,3,1,3.333333333,0,-2,-100,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",3.333333333,3.333333333,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,22,0.827586207,20,0
3972946,6,81,Male,1,7-Jun,1,0,trial_23,,0,,,4774.635,2944.795,,"{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",100,0,15,-13.33333333,13.33333333,-16.66666667,7.637626158,7.453559925,1,1,-28.33333333,-0.184066233,0,-100,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",13.33333333,-13.33333333,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,23,0.827586207,20,-20
3972946,6,81,Male,1,7-Jun,1,0,trial_24,,,,,1821.34,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",0,50,-3.333333333,0,-3.333333333,-3.333333333,9.428090416,8.164965809,3,2,3.333333333,-1.263124607,-1,50,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-3.333333333,0,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,24,0.827586207,-10,-10
3972946,6,81,Male,1,7-Jun,1,1,trial_25,,1,0,,6593.515,2549.225,2306.04,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",50,100,1.666666667,10,3.333333333,10,6.871842709,8.164965809,3,2,8.333333333,1.2931231,-1,50,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":2,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",1.666666667,10,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,25,0.827586207,0,20
3972946,6,81,Male,1,7-Jun,1,1,trial_26,,1,,,1830.82,1980.675,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,50,-5,10,0,-6.666666667,9.574271078,8.164965809,2,2,15,-1.409305268,0,-50,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-5,-6.666666667,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,26,0.827586207,0,-10
3972946,6,81,Male,1,7-Jun,1,1,trial_27,,,1,,909.0849999,,3390.93,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}",0,100,-6.666666667,-11.66666667,-6.666666667,-20,9.428090416,8.975274679,1,2,-5,-0.452815737,1,100,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":0,""CanBig"":3,""Seaweed"":0}",-6.666666667,-20,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,27,0.827586207,0,0
3972946,6,81,Male,1,7-Jun,1,1,trial_28,,1,0,,3268.29,1869.84,793.4100002,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",100,100,-11.66666667,6.666666667,-20,10,8.975274679,9.428090416,2,1,18.33333333,0.452815737,-1,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":0,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-11.66666667,10,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,28,0.827586207,0,10
3972946,6,81,Male,1,7-Jun,1,0,trial_29,,,,,1419.8,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":1}",0,50,6.666666667,-10,13.33333333,-13.33333333,9.428090416,5.773502692,1,1,-16.66666667,-3.654587724,0,50,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",13.33333333,-10,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,29,0.827586207,20,-20
3972946,6,81,Male,1,7-Jun,1,1,trial_30,,1,,,470.0800001,683.07,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}",100,50,-6.666666667,1.666666667,-3.333333333,-3.333333333,9.428090416,8.975274679,1,1,8.333333333,-0.452815737,0,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-6.666666667,-3.333333333,0.9,1695.2375,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,30,0.827586207,0,-10
3973774,10,131,Female,2,12-Oct,3,1,trial_1,,1,0,,1658.87,4326.055,2182.42,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,100,-3.333333333,5,3.333333333,10,7.453559925,9.574271078,2,2,8.333333333,2.120711153,0,50,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-3.333333333,10,1,1706.0915,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1,0.928571429,0,10
3973774,10,131,Female,2,12-Oct,3,0,trial_2,,,,,3746.325,2593.985,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,0,-6.666666667,-5,-3.333333333,3.333333333,7.453559925,9.574271078,3,2,1.666666667,2.120711153,-1,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-3.333333333,-5,1,1706.0915,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,2,0.928571429,20,-10
3973774,10,131,Female,2,12-Oct,3,1,trial_3,,,,,1292.525,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,0,-13.33333333,5,-16.66666667,6.666666667,7.453559925,9.574271078,1,2,18.33333333,2.120711153,1,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-13.33333333,6.666666667,1,1706.0915,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,3,0.928571429,-20,10
3973774,10,131,Female,2,12-Oct,3,1,trial_4,,,0,,9352.35,,4746.7,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,100,5,5,0,3.333333333,9.574271078,9.574271078,2,2,0,0,0,50,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",5,3.333333333,1,1706.0915,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,4,0.928571429,0,10
3973774,10,131,Female,2,12-Oct,3,0,trial_5,,1,0,,1113.295,1976.04,2154.725,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",100,100,3.333333333,16.66666667,0,20,7.453559925,4.714045208,2,0,13.33333333,-2.739514717,-2,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,16.66666667,1,1706.0915,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,5,0.928571429,0,20
3973774,10,131,Female,2,12-Oct,3,0,trial_6,,1,,,1320.84,2512.865,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",100,0,-11.66666667,-13.33333333,-6.666666667,-16.66666667,8.975274679,7.453559925,2,1,-1.666666667,-1.521714754,-1,-100,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",-6.666666667,-13.33333333,1,1706.0915,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,6,0.928571429,0,-10
3973774,10,131,Female,2,12-Oct,3,0,trial_7,,,,,4083.075,,,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,0,10,15,13.33333333,20,8.164965809,7.637626158,2,1,5,-0.527339651,-1,0,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",13.33333333,15,1,1706.0915,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,7,0.928571429,10,0
3973774,10,131,Female,2,12-Oct,3,0,trial_8,,0,,,4567.91,2273.31,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",50,50,8.333333333,3.333333333,6.666666667,-6.666666667,6.871842709,9.428090416,2,3,-5,2.556247706,1,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",6.666666667,3.333333333,1,1706.0915,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,8,0.928571429,20,0
3973774,10,131,Female,2,12-Oct,3,1,trial_9,,,,,1498.11,3145.845,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",0,0,-5,6.666666667,6.666666667,13.33333333,9.574271078,9.428090416,2,1,11.66666667,-0.146180662,-1,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-5,13.33333333,1,1706.0915,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,9,0.928571429,10,0
