subject_ID,age_in_years,age_in_months,gender,gender_coded,age_group,age_group_coded,info_choice,condition,catch_trials,fishing_choiceL,fishing_choiceR,RT_catch,RT_info_choice,RT_fishingL,RT_fishingR,items_countL,items_countR,agency_probL,agency_probR,EV_L,EV_R,EV_flashL,EV_flashR,SD_L,SD_R,uncertainty_level_L,uncertainty_level_R,delta_EV,delta_SD,delta_uncertainty_level,delta_agency,items_count_flashL,items_count_flashR,EV_at_fishingL,EV_at_fishingR,wob,avg_wob_RT,percent_comprehension,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,catch_trials_score,trial_number,prop_correct_fishing,fishing_rewardL,fishing_rewardR,fishing_rewardL_rational_fishing,fishing_rewardR_rational_fishing,avg_fishing_reward,avg_fishing_reward_rational_fishing,reward_EV_info,reward_EV_no_info,reward_uncertainty_info,reward_uncertainty_no_info,reward_agency_info,reward_agency_no_info
6498927,7,88,Female,2,7-Jun,1,0,trial_19,,0,0,,4333.8,2365.5,13326.3,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",100,100,10,13.33333333,16.66666667,6.666666667,8.164965809,7.453559925,2,1,3.333333333,-0.711405884,-1,0,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",16.66666667,13.33333333,1,2027.7,0.961538462,2,2,2,2,1,2,2,2,2,2,2,2,2,100,19,0.46875,20,20,20,10,0.333333333,1.5,16.66666667,13.33333333,2,0,20,20
6498927,7,88,Female,2,7-Jun,1,0,trial_20,,0,,,13663.3,8415,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",100,50,-1.666666667,15,-13.33333333,20,8.975274679,7.637626158,1,1,16.66666667,-1.33764852,0,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-13.33333333,15,1,2027.7,0.961538462,2,2,2,2,1,2,2,2,2,2,2,2,2,100,20,0.46875,-10,20,0,0,0.333333333,1.5,-13.33333333,15,1,0,-10,20
6498927,7,88,Female,2,7-Jun,1,,catch_2,1,,,12579.3,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",,,1,2027.7,0.961538462,2,2,2,2,1,2,2,2,2,2,2,2,2,100,,0.46875,,,,,,,,,,,,
6498927,7,88,Female,2,7-Jun,1,1,trial_21,,,,,39431.5,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,50,5,-15,-6.666666667,-16.66666667,9.574271078,5,2,0,-20,-4.574271078,-2,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",5,-16.66666667,1,2027.7,0.961538462,2,2,2,2,1,2,2,2,2,2,2,2,2,100,21,0.46875,-10,-10,0,0,0.333333333,1.5,-16.66666667,5,0,0,-10,-10
6498927,7,88,Female,2,7-Jun,1,1,trial_22,,0,0,,8085.1,1656.6,29649.6,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",100,50,-1.666666667,0,6.666666667,-10,8.975274679,11.54700538,1,4,1.666666667,2.571730705,3,-50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}",-1.666666667,-10,1,2027.7,0.961538462,2,2,2,2,1,2,2,2,2,2,2,2,2,100,22,0.46875,20,10,0,0,0.333333333,1.5,-10,-1.666666667,4,0,10,20
6498927,7,88,Female,2,7-Jun,1,0,trial_23,,,0,,6694.2,,1421,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0,50,-6.666666667,1.666666667,-3.333333333,3.333333333,9.428090416,6.871842709,1,3,8.333333333,-2.556247706,2,50,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-3.333333333,1.666666667,1,2027.7,0.961538462,2,2,2,2,1,2,2,2,2,2,2,2,2,100,23,0.46875,0,10,0,10,0.333333333,1.5,-3.333333333,1.666666667,1,0,0,10
6498927,7,88,Female,2,7-Jun,1,0,trial_24,,0,,,1841.3,8053.1,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":3}",50,0,-1.666666667,-5,10,-13.33333333,6.871842709,5,3,3,-3.333333333,-1.871842709,0,-50,"{""FishSmall"":0,""FishBig"":2,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",10,-5,1,2027.7,0.961538462,2,2,2,2,1,2,2,2,2,2,2,2,2,100,24,0.46875,20,-10,20,-10,0.333333333,1.5,10,-5,3,0,20,-10
6498927,7,88,Female,2,7-Jun,1,0,trial_25,,,0,,4227.3,,1604.2,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,100,0,8.333333333,3.333333333,13.33333333,11.54700538,8.975274679,4,3,8.333333333,-2.571730705,-1,100,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3.333333333,8.333333333,1,2027.7,0.961538462,2,2,2,2,1,2,2,2,2,2,2,2,2,100,25,0.46875,0,20,0,10,0.333333333,1.5,3.333333333,8.333333333,4,0,0,20
6498927,7,88,Female,2,7-Jun,1,0,trial_26,,0,0,,2257.8,4662.7,2366.1,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",100,100,10,8.333333333,6.666666667,3.333333333,8.164965809,8.975274679,2,3,-1.666666667,0.810308869,1,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",6.666666667,8.333333333,1,2027.7,0.961538462,2,2,2,2,1,2,2,2,2,2,2,2,2,100,26,0.46875,-10,20,-10,20,0.333333333,1.5,6.666666667,8.333333333,2,0,-10,20
6498927,7,88,Female,2,7-Jun,1,1,trial_27,,0,,,12125.3,4511.7,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,50,-8.333333333,-6.666666667,6.666666667,6.666666667,8.975274679,9.428090416,3,1,1.666666667,0.452815737,-2,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-8.333333333,6.666666667,1,2027.7,0.961538462,2,2,2,2,1,2,2,2,2,2,2,2,2,100,27,0.46875,10,0,0,10,0.333333333,1.5,6.666666667,-8.333333333,1,0,0,10
6498927,7,88,Female,2,7-Jun,1,0,trial_28,,,0,,3994.2,,8497.2,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,100,3.333333333,10,13.33333333,13.33333333,7.453559925,5.773502692,2,1,6.666666667,-1.680057233,-1,100,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",13.33333333,10,1,2027.7,0.961538462,2,2,2,2,1,2,2,2,2,2,2,2,2,100,28,0.46875,0,10,10,10,0.333333333,1.5,13.33333333,10,2,0,0,10
6498927,7,88,Female,2,7-Jun,1,0,trial_29,,0,0,,6765.9,1929,1931.4,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",100,100,8.333333333,15,13.33333333,16.66666667,6.871842709,7.637626158,2,1,6.666666667,0.765783449,-1,0,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",13.33333333,15,1,2027.7,0.961538462,2,2,2,2,1,2,2,2,2,2,2,2,2,100,29,0.46875,10,10,10,20,0.333333333,1.5,13.33333333,15,2,0,10,10
6498927,7,88,Female,2,7-Jun,1,0,trial_30,,,,,11121.7,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",0,0,-10,-3.333333333,-6.666666667,-3.333333333,8.164965809,7.453559925,2,2,6.666666667,-0.711405884,0,0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-6.666666667,-3.333333333,1,2027.7,0.961538462,2,2,2,2,1,2,2,2,2,2,2,2,2,100,30,0.46875,0,-10,0,0,0.333333333,1.5,-6.666666667,-3.333333333,2,0,0,-10
6499420,8,100,Female,2,9-Aug,2,0,trial_1,,0,,,6587,1342.8,,"{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",100,0,15,-3.333333333,6.666666667,-3.333333333,7.637626158,7.453559925,1,2,-18.33333333,-0.184066233,1,-100,"{""FishSmall"":0,""FishBig"":2,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",6.666666667,-3.333333333,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1,0.9,-20,-10,20,0,2.833333333,3,6.666666667,-3.333333333,1,0,-20,-10
6499420,8,100,Female,2,9-Aug,2,1,trial_2,,1,0,,4147.6,14890.8,11716.7,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",100,50,6.666666667,3.333333333,3.333333333,0,4.714045208,9.428090416,2,3,-3.333333333,4.714045208,1,-50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",6.666666667,0,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,2,0.9,0,20,-20,0,2.833333333,3,0,6.666666667,3,0,20,0
6499420,8,100,Female,2,9-Aug,2,1,trial_3,,1,0,,3784.9,1609.4,1602.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":4,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",100,100,-15,15,-16.66666667,16.66666667,7.637626158,7.637626158,1,1,30,0,0,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-15,16.66666667,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,3,0.9,0,20,0,10,2.833333333,3,16.66666667,-15,1,0,20,0
6499420,8,100,Female,2,9-Aug,2,1,trial_4,,1,,,5176.3,4169.9,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}",50,0,-6.666666667,-11.66666667,-6.666666667,-16.66666667,9.428090416,8.975274679,1,2,-5,-0.452815737,1,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",-6.666666667,-16.66666667,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,4,0.9,0,0,0,0,2.833333333,3,-16.66666667,-6.666666667,2,0,0,0
6499420,8,100,Female,2,9-Aug,2,0,trial_5,,,1,,5307.6,,10672.7,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",0,100,6.666666667,0,-3.333333333,3.333333333,9.428090416,8.164965809,1,2,-6.666666667,-1.263124607,1,100,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-3.333333333,0,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,5,0.9,0,0,0,0,2.833333333,3,-3.333333333,0,1,0,0,0
6499420,8,100,Female,2,9-Aug,2,1,trial_6,,1,0,,9584.1,3084.9,2010.1,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,100,3.333333333,10,10,13.33333333,9.428090416,8.164965809,0,2,6.666666667,-1.263124607,2,0,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3.333333333,13.33333333,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,6,0.9,0,10,10,10,2.833333333,3,13.33333333,3.333333333,2,0,10,0
6499420,8,100,Female,2,9-Aug,2,0,trial_7,,,1,,3650.2,,2905.5,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,100,-3.333333333,-5,-6.666666667,-3.333333333,9.428090416,9.574271078,3,2,-1.666666667,0.146180662,-1,100,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-6.666666667,-5,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,7,0.9,10,0,0,0,2.833333333,3,-6.666666667,-5,3,0,10,0
6499420,8,100,Female,2,9-Aug,2,1,trial_8,,,,,7748.4,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,0,-15,-5,-16.66666667,-6.666666667,5,9.574271078,0,2,10,4.574271078,2,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-15,-6.666666667,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,8,0.9,0,-10,0,10,2.833333333,3,-6.666666667,-15,2,0,-10,0
6499420,8,100,Female,2,9-Aug,2,0,trial_9,,0,,,1419.7,1772.7,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",100,0,5,0,13.33333333,13.33333333,9.574271078,8.164965809,2,2,-5,-1.409305268,0,-100,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",13.33333333,0,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,9,0.9,10,20,10,0,2.833333333,3,13.33333333,0,2,0,10,20
6499420,8,100,Female,2,9-Aug,2,1,trial_10,,1,0,,5020.5,6256.7,4179.5,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",100,50,-5,3.333333333,6.666666667,6.666666667,9.574271078,7.453559925,2,2,8.333333333,-2.120711153,0,-50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-5,6.666666667,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,10,0.9,0,20,0,10,2.833333333,3,6.666666667,-5,2,0,20,0
6499420,8,100,Female,2,9-Aug,2,,catch_1,0,,,6859.5,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",,,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,,0.9,,,,,,,,,,,,
6499420,8,100,Female,2,9-Aug,2,1,trial_11,,,,,11427,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",0,0,-6.666666667,-6.666666667,-6.666666667,-10,9.428090416,9.428090416,1,1,0,0,0,0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}",-6.666666667,-10,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,11,0.9,0,-10,0,0,2.833333333,3,-10,-6.666666667,1,0,-10,0
6499420,8,100,Female,2,9-Aug,2,0,trial_12,,,,,2568.5,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":5,""CanBig"":0,""Seaweed"":1}",0,50,-8.333333333,-8.333333333,-13.33333333,-10,6.871842709,3.726779962,2,1,0,-3.145062747,-1,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}",-13.33333333,-8.333333333,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,12,0.9,-20,0,0,-10,2.833333333,3,-13.33333333,-8.333333333,2,0,-20,0
6499420,8,100,Female,2,9-Aug,2,0,trial_13,,,,,1546.8,,,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,50,8.333333333,-5,13.33333333,-13.33333333,8.975274679,9.574271078,3,2,-13.33333333,0.598996399,-1,50,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",13.33333333,-5,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,13,0.9,0,0,0,0,2.833333333,3,13.33333333,-5,3,0,0,0
6499420,8,100,Female,2,9-Aug,2,0,trial_14,,,1,,4167.7,,6954.6,"{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,100,11.66666667,-3.333333333,10,3.333333333,6.871842709,9.428090416,1,3,-15,2.556247706,2,100,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",10,-3.333333333,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,14,0.9,0,0,10,0,2.833333333,3,10,-3.333333333,1,0,0,0
6499420,8,100,Female,2,9-Aug,2,1,trial_15,,,0,,6550.8,,3079.7,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",0,50,1.666666667,6.666666667,-3.333333333,13.33333333,8.975274679,9.428090416,1,1,5,0.452815737,0,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",1.666666667,13.33333333,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,15,0.9,0,20,10,10,2.833333333,3,13.33333333,1.666666667,1,0,20,0
6499420,8,100,Female,2,9-Aug,2,1,trial_16,,,,,3984,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,0,-5,-3.333333333,-13.33333333,3.333333333,9.574271078,9.428090416,2,3,1.666666667,-0.146180662,1,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",-5,3.333333333,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,16,0.9,0,0,-10,10,2.833333333,3,3.333333333,-5,3,0,0,0
6499420,8,100,Female,2,9-Aug,2,1,trial_17,,1,0,,5375.9,3429.9,2950.6,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,100,-1.666666667,10,3.333333333,10,6.871842709,8.164965809,3,2,11.66666667,1.2931231,-1,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-1.666666667,10,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,17,0.9,0,10,0,10,2.833333333,3,10,-1.666666667,2,0,10,0
6499420,8,100,Female,2,9-Aug,2,1,trial_18,,,,,32636.4,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":1}",0,50,-11.66666667,-5,6.666666667,6.666666667,8.975274679,7.637626158,2,1,6.666666667,-1.33764852,-1,50,"{""FishSmall"":0,""FishBig"":2,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-11.66666667,6.666666667,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,18,0.9,20,0,20,0,2.833333333,3,6.666666667,-11.66666667,1,0,0,20
6499420,8,100,Female,2,9-Aug,2,1,trial_19,,,,,2570,,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,50,-1.666666667,3.333333333,3.333333333,10,8.975274679,7.453559925,1,2,5,-1.521714754,1,50,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-1.666666667,10,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,19,0.9,10,10,0,0,2.833333333,3,10,-1.666666667,2,0,10,10
6499420,8,100,Female,2,9-Aug,2,0,trial_20,,0,0,,2757.1,6625.2,6694,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,50,6.666666667,6.666666667,6.666666667,10,9.428090416,4.714045208,1,2,0,-4.714045208,1,-50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",6.666666667,6.666666667,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,20,0.9,20,10,10,10,2.833333333,3,6.666666667,6.666666667,1,0,20,10
6499420,8,100,Female,2,9-Aug,2,,catch_2,1,,,3705.8,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",,,1,2014.73,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,,0.9,,,,,,,,,,,,
