subject_ID,age_in_years,gender,gender_coded,age_group,age_group_coded,info_choice,condition,catch_trials,fishing_choiceL,fishing_choiceR,RT_catch,RT_info_choice,RT_fishingL,RT_fishingR,items_countL,items_countR,agency_probL,agency_probR,EV_L,EV_R,EV_flashL,EV_flashR,SD_L,SD_R,uncertainty_level_L,uncertainty_level_R,delta_EV,delta_SD,delta_uncertainty_level,delta_agency,items_count_flashL,items_count_flashR,EV_at_fishingL,EV_at_fishingR,wob,avg_wob_RT,percent_comprehension,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,catch_trials_score,trial_number,prop_correct_fishing,fishing_rewardL,fishing_rewardR
3714628,66,Female,2,Adults,4,1,trial_3,,,1,,5405.49,,1366.805,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":2}",0,100,-5,-6.666666667,-3.333333333,-3.333333333,9.574271078,4.714045208,2,2,-1.666666667,-4.86022587,0,100,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-5,-3.333333333,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,3,0.807692308,0,0
3714628,66,Female,2,Adults,4,1,trial_4,,,1,,1293.295,,1133.3,"{""FishSmall"":2,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,100,16.66666667,-5,16.66666667,-16.66666667,4.714045208,9.574271078,0,2,-21.66666667,4.86022587,2,100,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",16.66666667,-16.66666667,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,4,0.807692308,0,0
3714628,66,Female,2,Adults,4,0,trial_5,,1,,,2606.925,1380.885,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}",100,50,-1.666666667,-8.333333333,3.333333333,-13.33333333,8.975274679,6.871842709,1,2,-6.666666667,-2.103431969,1,-50,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",3.333333333,-8.333333333,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,5,0.807692308,0,-20
3714628,66,Female,2,Adults,4,0,trial_6,,1,,,1381.795,1393.19,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",50,0,-8.333333333,6.666666667,-16.66666667,6.666666667,8.975274679,9.428090416,3,1,15,0.452815737,-2,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-16.66666667,6.666666667,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,6,0.807692308,0,0
3714628,66,Female,2,Adults,4,0,trial_7,,0,1,,1052.625,1225.36,1500.09,"{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",100,100,11.66666667,0,16.66666667,-3.333333333,6.871842709,11.54700538,1,4,-11.66666667,4.675162674,3,0,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",16.66666667,0,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,7,0.807692308,20,0
3714628,66,Female,2,Adults,4,1,trial_8,,1,0,,1284.495,1839.985,1699.925,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",100,100,-1.666666667,5,3.333333333,6.666666667,8.975274679,9.574271078,1,2,6.666666667,0.598996399,1,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-1.666666667,6.666666667,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,8,0.807692308,0,20
3714628,66,Female,2,Adults,4,1,trial_9,,,1,,3228.28,,1336.955,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",50,50,-10,0,-13.33333333,3.333333333,8.164965809,8.164965809,2,2,10,0,0,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-10,3.333333333,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,9,0.807692308,-10,0
3714628,66,Female,2,Adults,4,1,trial_10,,,1,,1771.285,,913.995,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":1}",0,50,1.666666667,-5,-6.666666667,-10,6.871842709,7.637626158,3,1,-6.666666667,0.765783449,-2,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}",1.666666667,-10,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,10,0.807692308,0,0
3714628,66,Female,2,Adults,4,,catch_1,0,,,1364.955,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",,,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,,0.807692308,,
3714628,66,Female,2,Adults,4,1,trial_11,,1,1,,3225.555,923.82,840.95,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",100,100,-10,-3.333333333,-3.333333333,-10,8.164965809,9.428090416,2,3,6.666666667,1.263124607,1,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}",-10,-10,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,11,0.807692308,0,0
3714628,66,Female,2,Adults,4,0,trial_12,,1,,,2463.15,822.305,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}",100,50,-5,-6.666666667,-3.333333333,-6.666666667,9.574271078,7.453559925,2,3,-1.666666667,-2.120711153,1,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-3.333333333,-6.666666667,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,12,0.807692308,0,-10
3714628,66,Female,2,Adults,4,1,trial_13,,1,,,893.775,1410.14,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",100,0,-6.666666667,5,-16.66666667,-6.666666667,7.453559925,9.574271078,3,2,11.66666667,2.120711153,-1,-100,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-6.666666667,-6.666666667,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,13,0.807692308,0,0
3714628,66,Female,2,Adults,4,0,trial_14,,,,,987.845,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}",50,0,-3.333333333,1.666666667,-6.666666667,-10,9.428090416,8.975274679,3,1,5,-0.452815737,-2,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}",-6.666666667,1.666666667,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,14,0.807692308,0,-10
3714628,66,Female,2,Adults,4,0,trial_15,,,,,1318.955,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,50,-6.666666667,13.33333333,-3.333333333,13.33333333,9.428090416,4.714045208,1,0,20,-4.714045208,-1,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-3.333333333,13.33333333,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,15,0.807692308,10,0
3714628,66,Female,2,Adults,4,0,trial_16,,1,1,,892.91,1516.245,1161.265,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":5,""CanBig"":0,""Seaweed"":0}",100,100,5,-6.666666667,3.333333333,-10,9.574271078,7.453559925,2,0,-11.66666667,-2.120711153,-2,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}",3.333333333,-6.666666667,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,16,0.807692308,0,0
3714628,66,Female,2,Adults,4,1,trial_17,,,1,,3765.66,,2378.115,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,100,-11.66666667,5,-6.666666667,3.333333333,8.975274679,9.574271078,2,2,16.66666667,0.598996399,0,50,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-11.66666667,3.333333333,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,17,0.807692308,-20,0
3714628,66,Female,2,Adults,4,1,trial_18,,,,,707.75,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,0,-5,10,-13.33333333,0,9.574271078,5.773502692,2,1,15,-3.800768386,-1,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",-5,0,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,18,0.807692308,0,0
3714628,66,Female,2,Adults,4,0,trial_19,,,1,,755.515,,1625.605,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}",50,100,1.666666667,-8.333333333,6.666666667,-13.33333333,6.871842709,6.871842709,3,2,-10,0,-1,50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",6.666666667,-8.333333333,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,19,0.807692308,-10,0
3714628,66,Female,2,Adults,4,1,trial_20,,,1,,890.045,,774.97,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",0,100,-10,-8.333333333,-13.33333333,-20,5.773502692,8.975274679,1,3,1.666666667,3.201771987,2,100,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":0,""CanBig"":3,""Seaweed"":0}",-10,-20,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,20,0.807692308,0,0
3714628,66,Female,2,Adults,4,,catch_2,1,,,1226.315,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",,,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,,0.807692308,,
3714628,66,Female,2,Adults,4,1,trial_21,,,0,,1628.31,,789.36,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",50,100,-11.66666667,8.333333333,-3.333333333,16.66666667,6.871842709,6.871842709,1,2,20,0,1,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-11.66666667,16.66666667,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,21,0.807692308,10,10
3714628,66,Female,2,Adults,4,0,trial_22,,,,,5643.995,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,0,5,13.33333333,13.33333333,13.33333333,9.574271078,7.453559925,2,1,8.333333333,-2.120711153,-1,0,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",13.33333333,13.33333333,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,22,0.807692308,0,10
3714628,66,Female,2,Adults,4,0,trial_23,,,,,942.145,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",50,0,6.666666667,8.333333333,3.333333333,13.33333333,9.428090416,8.975274679,1,0,1.666666667,-0.452815737,-1,-50,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3.333333333,8.333333333,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,23,0.807692308,0,20
3714628,66,Female,2,Adults,4,0,trial_24,,,,,911.66,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",50,0,-3.333333333,5,-3.333333333,10,9.428090416,7.637626158,3,1,8.333333333,-1.790464258,-2,-50,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-3.333333333,5,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,24,0.807692308,0,0
3714628,66,Female,2,Adults,4,0,trial_25,,0,1,,2493.64,754.06,1019.64,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",100,100,8.333333333,3.333333333,6.666666667,13.33333333,6.871842709,9.428090416,2,3,-5,2.556247706,1,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",6.666666667,3.333333333,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,25,0.807692308,10,0
3714628,66,Female,2,Adults,4,0,trial_26,,1,,,2691.405,506.87,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}",100,0,-3.333333333,-11.66666667,-10,-16.66666667,7.453559925,6.871842709,2,1,-8.333333333,-0.581717216,-1,-100,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",-10,-11.66666667,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,26,0.807692308,0,-20
3714628,66,Female,2,Adults,4,1,trial_27,,1,,,2869.805,1430.08,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",100,50,-6.666666667,8.333333333,-3.333333333,13.33333333,9.428090416,8.975274679,1,3,15,-0.452815737,2,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-6.666666667,13.33333333,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,27,0.807692308,0,20
3714628,66,Female,2,Adults,4,0,trial_28,,,,,8806.215,,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",0,50,1.666666667,-6.666666667,16.66666667,-13.33333333,6.871842709,9.428090416,3,1,-8.333333333,2.556247706,-2,50,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",16.66666667,-6.666666667,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,28,0.807692308,20,-10
3714628,66,Female,2,Adults,4,1,trial_29,,,,,3991.125,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,0,-8.333333333,11.66666667,0,13.33333333,8.975274679,6.871842709,3,1,20,-2.103431969,-2,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-8.333333333,13.33333333,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,29,0.807692308,0,0
3714628,66,Female,2,Adults,4,1,trial_30,,,0,,4448.67,,2607.26,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",50,100,3.333333333,10,13.33333333,16.66666667,7.453559925,8.164965809,2,2,6.666666667,0.711405884,0,50,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3.333333333,16.66666667,1,710.453,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,30,0.807692308,10,20
3714613,44,Male,1,Adults,4,1,trial_1,,0,1,,9796.51,9963.63,6810.375,"{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}",50,100,15,-11.66666667,20,-20,7.637626158,8.975274679,1,2,-26.66666667,1.33764852,1,50,"{""FishSmall"":0,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":0,""CanBig"":3,""Seaweed"":0}",15,-20,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1,0.939393939,20,0
3714613,44,Male,1,Adults,4,1,trial_2,,,0,,1524.645,,6425.985,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0,50,-8.333333333,3.333333333,-10,13.33333333,8.975274679,9.428090416,0,3,11.66666667,0.452815737,3,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-8.333333333,13.33333333,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,2,0.939393939,-10,20
3714613,44,Male,1,Adults,4,0,trial_3,,0,,,7356.525,6534.73,,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,0,3.333333333,10,3.333333333,13.33333333,9.428090416,8.164965809,3,2,6.666666667,-1.263124607,-1,-100,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3.333333333,10,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,3,0.939393939,-20,0
3714613,44,Male,1,Adults,4,0,trial_4,,1,1,,5938.63,2972.395,18793.67,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",100,50,0,3.333333333,-3.333333333,0,8.164965809,9.428090416,2,3,3.333333333,1.263124607,1,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-3.333333333,3.333333333,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,4,0.939393939,0,0
3714613,44,Male,1,Adults,4,1,trial_5,,,,,1020.86,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",0,50,5,6.666666667,6.666666667,13.33333333,9.574271078,9.428090416,2,1,1.666666667,-0.146180662,-1,50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",5,13.33333333,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,5,0.939393939,0,10
3714613,44,Male,1,Adults,4,1,trial_6,,0,1,,5010.615,4393.65,2250.82,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}",100,100,5,-1.666666667,3.333333333,-3.333333333,9.574271078,6.871842709,2,3,-6.666666667,-2.702428368,1,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",5,-3.333333333,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,6,0.939393939,-10,0
3714613,44,Male,1,Adults,4,1,trial_7,,1,,,4556.305,2326.83,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",100,0,-10,1.666666667,-13.33333333,10,5.773502692,6.871842709,1,3,11.66666667,1.098340017,2,-100,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-10,10,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,7,0.939393939,0,10
3714613,44,Male,1,Adults,4,0,trial_8,,,,,1114.13,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",50,50,-5,8.333333333,-13.33333333,13.33333333,9.574271078,8.975274679,2,0,13.33333333,-0.598996399,-2,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-13.33333333,8.333333333,1,1158.495,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,8,0.939393939,0,0
